Date,Close,High,Low,Open,Volume
2009-08-06,11.150674819946289,11.262587034957317,11.10536519071682,11.248227087811527,84752487
2009-08-07,11.317553520202637,11.374995205526123,11.265311829003583,11.282147106243631,102105287
2009-08-10,11.305421829223633,11.349988194069594,11.235599705703876,11.269024716348095,69941178
2009-08-11,11.239313125610352,11.320772427369437,11.200689069316802,11.232628502726136,68756755
2009-08-12,11.354198455810547,11.432685662387863,11.263578245213655,11.275711249233229,94007046
2009-08-13,11.445807456970215,11.506220298600546,11.362368642433013,11.4425888643311,80107140
2009-08-14,11.389355659484863,11.46809029855459,11.312353087670772,11.45818708314553,67255147
2009-08-17,11.015241622924805,11.191033668626437,10.971416619572276,11.178901612297835,105200846
2009-08-18,11.024896621704102,11.084814584497881,10.951609412504862,11.020439890222605,94396500
2009-08-19,10.992462158203125,11.01796345972641,10.858512777425906,10.893919190600748,90538092
2009-08-20,11.399507522583008,11.44333157446884,11.172215166773974,11.19128023153026,160555554
2009-08-21,11.519096374511719,11.540141893455083,11.454969116870974,11.526524260494027,142953825
2009-08-24,11.60550594329834,11.639178393235124,11.49879372309072,11.571337668953738,98503838
2009-08-25,11.67087173461914,11.744654769991532,11.6052588998049,11.615410501983677,93990986
2009-08-26,11.587431907653809,11.71122969059959,11.555245033950554,11.705287381849567,79810030
2009-08-27,11.539398193359375,11.601792433245288,11.407430214109382,11.601792433245288,80255695
2009-08-28,11.506963729858398,11.695630128075576,11.47304289426864,11.618628504032221,71129616
2009-08-31,11.430704116821289,11.43540828662807,11.339837417210155,11.384157295141868,78609548
2009-09-01,11.284375190734863,11.558214352507193,11.25119761877527,11.381432576850626,104185053
2009-09-02,11.216287612915039,11.348007206851904,11.205888572862257,11.285861352759465,72462593
2009-09-03,11.327953338623047,11.346027702615029,11.265559098299509,11.28586135399782,66094814
2009-09-04,11.421544075012207,11.453730948827898,11.284870973284265,11.329190850872841,60192775
2009-09-08,11.35518741607666,11.562424950187733,11.286356940271675,11.495573979823032,106666319
2009-09-09,11.487651824951172,11.544598634850885,11.359644747753846,11.366082880970016,88145156
2009-09-10,11.660223960876465,11.660223960876465,11.43887393130705,11.554005677184543,101764012
2009-09-11,11.689936637878418,11.718657480588686,11.578270911538374,11.646854899793496,76401301
2009-09-14,11.76371955871582,11.805315719224026,11.638188762630216,11.649578503544282,79324216
2009-09-15,11.823637962341309,11.857558800122124,11.70404947044121,11.762729296469198,96283547
2009-09-16,12.089800834655762,12.116541222357737,11.846910401754634,11.879593097834826,103799614
2009-09-17,12.174726486206055,12.314617226896305,12.061576133918393,12.146253082487577,179996150
2009-09-18,12.168289184570312,12.304962290187317,12.162595261868836,12.299762295845392,131832295
2009-09-21,12.30545711517334,12.352500710097118,12.038549986471132,12.07618429358671,84973311
2009-09-22,12.356460571289062,12.42900546311956,12.325510890303471,12.402513461481952,122103967
2009-09-23,12.341605186462402,12.5530510700203,12.323035946113361,12.399046870883113,108573440
2009-09-24,12.299761772155762,12.414645142716392,12.206417848526451,12.391371732385538,101482963
2009-09-25,12.193543434143066,12.378001492916095,12.181659764851508,12.238358187320669,82291296
2009-09-28,12.343338012695312,12.416873606448696,12.213845364488948,12.251976441460236,73847766
2009-09-29,12.343338012695312,12.373544431592386,12.206665865075617,12.368097947487065,84282733
2009-09-30,12.276983261108398,12.383201555064732,12.06380435862801,12.379735524337274,126139035
2009-10-01,12.062812805175781,12.292333040351965,12.05786119762384,12.206417008493883,112949783
2009-10-02,11.997942924499512,12.175221481479495,11.948919826654999,11.97714579246673,104421937
2009-10-05,12.095495223999023,12.192305169472272,11.967240722614294,12.073954831003824,86105539
2009-10-06,12.34853744506836,12.364135530170094,12.174231000845122,12.174231000845122,109701653
2009-10-07,12.814017295837402,12.849918589588421,12.325512641826693,12.3549767498963,195698788
2009-10-08,12.730822563171387,12.95539118538495,12.71002543273872,12.86427705803742,172797268
2009-10-09,12.782076835632324,12.912311804396719,12.738747658775097,12.791980999614196,109934523
2009-10-12,12.974952697753906,13.017538609410753,12.858086982797296,12.959601102307351,133386097
2009-10-13,13.026204109191895,13.059629121126095,12.909091900290294,12.983618196150958,121951397
2009-10-14,13.254239082336426,13.260676267008217,13.122518546504516,13.183427206829784,130824531
2009-10-15,13.120291709899902,13.293360031706417,13.054926313075317,13.215367702696609,244930632
2009-10-16,13.613994598388672,13.735317053995022,13.482274998323886,13.551600355169246,355001664
2009-10-19,13.669455528259277,13.706842396113283,13.58626415385374,13.684311300124381,129198459
2009-10-20,13.660294532775879,13.690748388756344,13.38744417569661,13.658313131319005,162354271
2009-10-21,13.64494514465332,13.849210603194292,13.592949938682498,13.615481036596666,147374332
2009-10-22,13.718974113464355,13.741505208897603,13.56818945481071,13.617708377126826,93810311
2009-10-23,13.709070205688477,13.813060600929425,13.647419231100832,13.747695209635115,96066737
2009-10-26,13.721944808959961,13.905907983169179,13.639744140134093,13.760074937211483,119261352
2009-10-27,13.575370788574219,13.730612188811632,13.47311339674272,13.641725940240887,129142249
2009-10-28,13.377541542053223,13.617708265923204,13.326784481186863,13.56497075155286,103096990
2009-10-29,13.643704414367676,13.663016915774763,13.394871683680948,13.444638988249453,101282213
2009-10-30,13.274046897888184,13.621916540379571,13.227498182454628,13.617708195210334,139260032
2009-11-02,13.221308708190918,13.35674271024571,13.07894169720393,13.297814504419453,128564090
2009-11-03,13.303016662597656,13.30821665715261,13.08042940251127,13.122767881422785,95564863
2009-11-04,13.378284454345703,13.506290584054975,13.281475445922911,13.389921633784471,93657741
2009-11-05,13.584280967712402,13.61201300226957,13.435971654774676,13.456523242533812,74185025
2009-11-06,13.64494514465332,13.661781371526068,13.506291578077501,13.56125793867523,73341877
2009-11-09,13.927448272705078,13.929182236008144,13.722440530491852,13.752646948623212,106393299
2009-11-10,14.032676696777344,14.082691444438654,13.914822171400743,13.93289653572258,89566463
2009-11-11,14.126763343811035,14.199555674697592,14.01039250397886,14.124781942290458,93135792
2009-11-12,14.059663772583008,14.18469873054318,14.001478831497787,14.102002243009,75734813
2009-11-13,14.163654327392578,14.175044067952557,14.028962634341285,14.095317780110717,66921903
2009-11-16,14.268386840820312,14.285965379734536,14.18172849301148,14.236693897453767,88297726
2009-11-17,14.298346519470215,14.298593957658154,14.205003544196904,14.233476000512562,76955370
2009-11-18,14.277547836303711,14.330285349474314,14.164150048087789,14.277547836303711,62216331
2009-11-19,14.186929702758789,14.211937077325715,14.112898279885313,14.206241258598059,87045048
2009-11-20,14.111907005310059,14.152512462303486,14.09804098737945,14.100517265161123,80548789
2009-11-23,14.418678283691406,14.523905883317017,14.257989448823686,14.273587536094647,102281946
2009-11-24,14.436999320983887,14.466710864722074,14.274824917458506,14.422886811727771,64448667
2009-11-25,14.502612113952637,14.535293863932194,14.427095115827388,14.51920090115254,58667077
2009-11-27,14.354549407958984,14.421400377396578,14.136913785070636,14.162416033923664,55591593
2009-11-30,14.434769630432129,14.451359364740728,14.288936584557813,14.376090757066178,69262644
2009-12-01,14.60486888885498,14.638293902213288,14.434770771551715,14.561787149567984,93159882
2009-12-02,14.546435356140137,14.682612624935711,14.514495922512392,14.632845318070514,66777363
2009-12-03,14.502612113952637,14.643988436457251,14.484290311379466,14.584317910960099,57362205
2009-12-04,14.484537124633789,14.727674999641149,14.340189653991727,14.68286024790417,100920864
2009-12-07,14.515238761901855,14.575651600788452,14.385252183021366,14.464729138679834,65693315
2009-12-08,14.535045623779297,14.624427687998123,14.410011605221703,14.44715008470016,61188493
2009-12-09,14.583823204040527,14.591498528233634,14.44913150327328,14.546188897655423,71507025
2009-12-10,14.64522647857666,14.724704383303932,14.618238651276624,14.61898191388256,66982128
2009-12-11,14.62071418762207,14.725694343958661,14.551883708360908,14.723962276611443,69057879
2009-12-14,14.749958038330078,14.789077918133414,14.672708031401642,14.740548751614101,76822876
2009-12-15,14.685831069946289,14.76605128449539,14.632597733061896,14.689792924852522,91557900
2009-12-16,14.800220489501953,14.864843570787077,14.772490347528949,14.821018570001227,112797213
2009-12-17,14.705638885498047,14.797249791140155,14.701183102149695,14.767538248557742,105947635
2009-12-18,14.767043113708496,14.829189917851847,14.731885085370264,14.757387335937837,141789477
2009-12-21,14.822999954223633,14.851719848922624,14.748473657195097,14.796506055192205,103233500
2009-12-22,14.883411407470703,14.89281974603411,14.827207866217881,14.888857891252119,75513988
2009-12-23,15.144871711730957,15.174335815580127,14.926245387700154,14.942340245676517,83218760
2009-12-24,15.313237190246582,15.338987827611525,15.159481368887377,15.175822718429368,34476745
2009-12-28,15.421931266784668,15.499180332260108,15.313236694237142,15.391972284934598,68170566
2009-12-29,15.336013793945312,15.470705480577239,15.30853204068936,15.468230150863175,57205620
2009-12-30,15.418464660644531,15.418464660644531,15.301600832824771,15.31373288877241,58843737
2009-12-31,15.35037612915039,15.48457295204575,15.35037612915039,15.468479041218128,48974884
2010-01-04,15.517997741699219,15.586333343118786,15.45585093907638,15.52294934956002,78541293
2010-01-05,15.449662208557129,15.544985637503732,15.38900098282835,15.528644288647936,120638494
2010-01-06,15.060194969177246,15.495961098006545,15.013152325690596,15.495961098006545,159744526
2010-01-07,14.709601402282715,15.103277463132494,14.673700111386996,15.088421691172952,257533695
2010-01-08,14.905695915222168,14.936149772230513,14.586051291607886,14.65760548366846,189680313
2010-01-11,14.883166313171387,14.966110254177385,14.708116581280752,14.966110254177385,289597429
2010-01-12,14.619972229003906,14.810125166402372,14.5585696342168,14.797498233967072,194859654
2010-01-13,14.536036491394043,14.567975925406206,14.209459807785453,14.273586113989568,260838034
2010-01-14,14.604373931884766,14.712077805488484,14.43006652208913,14.457054350038788,170239717
2010-01-15,14.360491752624512,14.696230281681107,14.311962584600911,14.690782849626101,218194794
2010-01-19,14.549160957336426,14.618488213659683,14.268636183367141,14.390205135092822,173315202
2010-01-20,14.370644569396973,14.508554865362921,14.24387562862142,14.508554865362921,130515377
2010-01-21,14.434274673461914,14.529351607289485,14.168605708416248,14.44566441383967,253253712
2010-01-22,13.617956161499023,14.127753730933522,13.242849343678722,13.976720682216246,273035583
2010-01-25,13.37011432647705,13.614737794020833,13.25894442179666,13.53327848554537,177458675
2010-01-26,13.430031776428223,13.60780426260695,13.278256416446691,13.319851628754396,174873019
2010-01-27,13.42210865020752,13.559523111281376,13.253990998039479,13.401558008777622,159170382
2010-01-28,13.228736877441406,13.543428937383393,13.137373412632497,13.481282137945612,129648138
2010-01-29,13.121033668518066,13.39462540811404,13.01382467479274,13.332726991796047,166240784
2010-02-01,13.197293281555176,13.266373100067137,13.129947426593544,13.2364141158386,90369462
2010-02-02,13.150250434875488,13.245325477773397,13.063343696323235,13.245325477773397,164462143
2010-02-03,13.39041519165039,13.422108134243553,13.078693343752402,13.089587259496884,120413655
2010-02-04,13.042793273925781,13.32059334536858,13.012586855804829,13.295835307290973,135614418
2010-02-05,13.154458999633789,13.209176969664423,12.935832661626018,13.082904804058272,126713179
2010-02-08,13.208434104919434,13.419632548148803,13.160400760253275,13.184417432586354,108175956
2010-02-09,13.281970024108887,13.4079956973962,13.248050135408963,13.35872516061139,113206742
2010-02-10,13.232699394226074,13.315395896715472,13.065325935571316,13.22329105421639,107380987
2010-02-11,13.280980110168457,13.382245846700997,13.110139685643013,13.204719850968734,96761331
2010-02-12,13.19976806640625,13.299549172489103,13.13489849696474,13.196054597593648,91529795
2010-02-16,13.402300834655762,13.472370399910847,13.228985078031373,13.292616510183397,146723904
2010-02-17,13.32579517364502,13.454296178294191,13.310939401771291,13.419633026601844,81492313
2010-02-18,13.44983959197998,13.494159469888396,13.274542430015968,13.309205582082653,93826371
2010-02-19,13.388931274414062,13.469893806311852,13.36268576231736,13.38323545601076,102506786
2010-02-22,13.439440727233887,13.555809678970537,13.394873410548836,13.552096209932985,86105539
2010-02-23,13.24804973602295,13.459990492597607,13.179217363826583,13.444392406794332,115334688
2010-02-24,13.158916473388672,13.33148992804478,13.13514818494662,13.22106328094488,93412827
2010-02-25,13.034127235412598,13.085132684466792,12.874924933433586,13.051211847174566,132864148
2010-02-26,13.043289184570312,13.165848830075214,12.961087561831592,13.05863983302298,82279251
2010-03-01,13.189122200012207,13.203977972029666,13.066562554887708,13.102712232156227,89851528
2010-03-02,13.396358489990234,13.51025115138378,13.246562644848114,13.25820077121651,174925214
2010-03-03,13.50183391571045,13.571160215333654,13.351544137787851,13.428544813083866,124039193
2010-03-04,13.731353759765625,13.769482939044629,13.523621357039138,13.531049242358291,127829347
2010-03-05,13.9695405960083,14.05520825068658,13.862827421966974,13.898728713590888,157074555
2010-03-08,13.926706314086914,13.993557284803337,13.890309200455135,13.98365312127679,95813793
2010-03-09,13.870007514953613,13.980681593406207,13.778644991906873,13.861589876247251,127540267
2010-03-10,14.27259635925293,14.323352471390105,13.920020654075017,13.958398220951347,227043838
2010-03-11,14.388718605041504,14.514249403914413,14.216888423001363,14.218373052156304,169966698
2010-03-12,14.349102973937988,14.565500472955378,14.339694634338725,14.562034442163872,110548817
2010-03-15,13.944039344787598,14.099280743431532,13.766265901431785,14.030696752579024,186853758
2010-03-16,13.994053840637207,14.073779190663327,13.884122068082613,13.910615021367349,137774484
2010-03-17,14.002964973449707,14.148798973179089,13.970530662186134,14.07080664637211,133362007
2010-03-18,14.023763656616211,14.074273278765679,13.938590884298737,13.982167497199002,71354455
2010-03-19,13.865304946899414,14.063380664138037,13.797959089273583,13.865304946899414,192486794
2010-03-22,13.803404808044434,14.034905513106521,13.72367946500197,13.768989094825722,160792439
2010-03-23,13.592947959899902,13.82345890010179,13.41963221195934,13.792014342884423,220876809
2010-03-24,13.799195289611816,13.861589529951972,13.362685889533115,13.506538486951511,263592319
2010-03-25,13.936610221862793,14.162416044949818,13.832124948525315,13.841038411123934,157825359
2010-03-26,13.931905746459961,14.048275641959009,13.865798984531876,13.995785564694241,108252241
2010-03-29,13.92596435546875,13.98216790151208,13.879415638939374,13.939581040102384,124645457
2010-03-30,14.031438827514648,14.054217360458104,13.872234639010275,13.935371191989645,79412546
2010-03-31,14.041590690612793,14.106460260084072,13.93487657518136,13.990337805486648,121686407
2010-04-01,14.083186149597168,14.198317905447485,14.002717544791425,14.14632270486111,84423257
2010-04-05,14.137904167175293,14.2337224658178,14.088136861473913,14.135180451216057,76345092
2010-04-06,14.068827629089355,14.134935345376295,13.999005495507207,14.099528928141947,82712870
2010-04-07,13.95295238494873,14.08195017075144,13.911357168938396,14.046047929604745,103626969
2010-04-08,14.050751686096191,14.109185023043187,13.866542003949025,13.947505489714004,78191988
2010-04-09,14.019308090209961,14.08244464912374,13.964341732126833,14.050751702527233,82572346
2010-04-12,14.180489540100098,14.211935043485749,14.019305856702298,14.047283433669163,94448695
2010-04-13,14.528114318847656,14.58035601022919,14.140875447841848,14.175539547355038,157078570
2010-04-14,14.583327293395996,14.666022838261966,14.459776956370925,14.609571856707372,136618166
2010-04-15,14.739312171936035,14.802201287248142,14.565748035358691,14.661814723624587,271485795
2010-04-16,13.621421813964844,14.083433462372534,13.60854744405555,13.939580865397076,491254466
2010-04-19,13.620184898376465,13.71649902861471,13.493911786420396,13.586759885926691,156343827
2010-04-20,13.742496490478516,13.85688403188399,13.643952576810912,13.72095514836148,119542401
2010-04-21,13.724173545837402,13.871492167791903,13.671187646980716,13.777654321044118,96018557
2010-04-22,13.544916152954102,13.679606902219543,13.45305780711375,13.667227408551442,131719875
2010-04-23,13.49366283416748,13.600871824561642,13.426317935713755,13.549619888144798,83889263
2010-04-26,13.163125991821289,13.493664572184532,13.102960584970413,13.493169695762425,175407013
2010-04-27,13.099245071411133,13.328766271873867,13.053935441406649,13.096521355239247,154364435
2010-04-28,13.102463722229004,13.242106071692763,12.900426187356562,13.17451278856174,136754676
2010-04-29,13.172036170959473,13.28345444910263,13.040069148474663,13.20595795279517,122814620
2010-04-30,13.016053199768066,13.312670904154997,13.009616014908978,13.150497455500304,97781139
2010-05-03,13.137372970581055,13.19481559865346,13.000701779345162,13.035859803838322,74590540
2010-05-04,12.53745174407959,13.041802804491468,12.483971915982103,13.03635537239049,243963019
2010-05-05,12.62138843536377,12.768954511039771,12.391372348538257,12.403999281106186,183975008
2010-05-06,12.34680461883545,12.81352045244649,11.389356278284989,12.596380639719783,200753664
2010-05-07,12.209885597229004,12.511455886025923,11.917476210228836,12.378993019240513,204322993
2010-05-10,12.915777206420898,12.944746434339075,12.691704395105246,12.725624282714776,165738910
2010-05-11,12.603808403015137,12.871953662219497,12.583258708703424,12.767715821323241,133402157
2010-05-12,12.513189315795898,12.677839050949139,12.429253729861749,12.677839050949139,154649500
2010-05-13,12.649117469787598,12.924443164449311,12.636490538326523,12.788265894233817,133530637
2010-05-14,12.566174507141113,12.651842162044352,12.286887883981583,12.621635741047626,165257111
2010-05-17,12.577068328857422,12.586724106759647,12.338882045506127,12.54760422267939,112170874
2010-05-18,12.339376449584961,12.651346705538353,12.30718957643716,12.627329084722284,113443627
2010-05-19,12.24182415008545,12.36586841112018,12.076182783806868,12.287133775878445,138344613
2010-05-20,11.760995864868164,12.022702987810332,11.731036883404249,12.010076055937356,197268650
2010-05-21,11.68770694732666,12.00834225959348,11.498296345277595,11.613675532137817,389084940
2010-05-24,11.814228057861328,12.126940623528588,11.805315543067305,11.90261942360279,174475535
2010-05-25,11.81200122833252,11.821409568378185,11.488643103472052,11.591146039191248,121148398
2010-05-26,11.772384643554688,12.126197521733957,11.760747465382769,11.93579717017915,139545096
2010-05-27,12.143529891967773,12.189335346905587,11.91054360618879,12.007105176004918,112785168
2010-05-28,12.023941040039062,12.217559998275012,11.95882403152716,12.19998145866246,116226017
2010-06-01,11.943225860595703,12.15838426396467,11.887516243730516,11.895192515666215,107071833
2010-06-02,12.215579986572266,12.227959480616214,11.920695281112941,12.049938602029565,102012942
2010-06-03,12.518388748168945,12.577810890044177,12.2485104615399,12.258661116034357,146575349
2010-06-04,12.348043441772461,12.608760832047688,12.298029638763921,12.37280337908976,157399770
2010-06-07,12.021218299865723,12.402266470424154,11.96253752816234,12.356461016757246,145852650
2010-06-08,12.00289535522461,12.103418775831042,11.823637294634732,12.078907227164313,107806577
2010-06-09,11.736482620239258,12.104408960983854,11.686468824268248,12.063307679389178,109569158
2010-06-10,12.058109283447266,12.09500032595499,11.781545443536741,11.893706044287232,103502504
2010-06-11,12.095000267028809,12.100200261045437,11.924655668140622,11.946444448903458,71535130
2010-06-14,11.963528633117676,12.243557566490853,11.963528633117676,12.243062690101626,81921917
2010-06-15,12.32996940612793,12.389639932473223,11.938522183029717,11.96080489304735,171022641
2010-06-16,12.411179542541504,12.478772832179873,12.283420849381018,12.284906426604268,91915234
2010-06-17,12.3817138671875,12.52507157704449,12.297780186769032,12.465154567351856,79388456
2010-06-18,12.380477905273438,12.465650681054292,12.333434311816134,12.441881446135072,115346733
2010-06-21,12.096487045288086,12.403751237816676,12.005620347578121,12.377259234928665,119787316
2010-06-22,12.039292335510254,12.295552017927664,12.026417017825006,12.129664153369486,89120799
2010-06-23,11.935304641723633,12.055139633318811,11.838989553188389,12.055139633318811,81468223
2010-06-24,11.763223648071289,11.952633312652692,11.717666580827045,11.876127511480194,76027907
2010-06-25,11.703306198120117,11.826360720743521,11.650816119197398,11.811752386787912,90144622
2010-06-28,11.68844985961914,11.823884817832608,11.612438935171918,11.701077739355686,70756221
2010-06-29,11.247236251831055,11.502011308913303,11.16949136429673,11.474528605882641,140609069
2010-06-30,11.016724586486816,11.335627825910423,11.011030664529107,11.264567566113536,144668227
2010-07-01,10.881540298461914,11.102147093874462,10.736449555136561,11.025144516526169,141070793
2010-07-02,10.808747291564941,10.950618497845566,10.795129658020567,10.934278096023592,77730264
2010-07-06,10.79686164855957,11.084071012822895,10.736448811076558,10.993204318418364,102787835
2010-07-07,11.146712303161621,11.173700128548365,10.779777611601649,10.852322501699623,125657235
2010-07-08,11.304183959960938,11.323249026088591,11.133343523537874,11.229657658948454,107156148
2010-07-09,11.574804306030273,11.717666197919264,11.45818697757639,11.685479326077873,173909421
2010-07-12,11.781298637390137,11.870680709326605,11.663691546142328,11.69563098254563,133875926
2010-07-13,12.11233139038086,12.206169233299933,11.891477185547767,11.940252841283144,159648166
2010-07-14,12.16531753540039,12.226969462164018,12.044491855921825,12.129169754871562,125187481
2010-07-15,12.231673240661621,12.248509465421765,11.95090105972863,12.174973871652671,195056389
2010-07-16,11.37969970703125,11.650815156293893,11.37747086737318,11.61516225411566,314165171
2010-07-19,11.542369842529297,11.628284934118613,11.327953744866731,11.414363712844306,182694226
2010-07-20,11.92391300201416,11.958576151626573,11.404211299926525,11.414857777790688,162787890
2010-07-21,11.822646141052246,12.02567342798604,11.771394205963512,11.983583341562657,131675710
2010-07-22,12.00363826751709,12.10688540119329,11.945948199215398,11.964517438810239,86230004
2010-07-23,12.133625984191895,12.14674779199151,11.884792291772227,11.90360991788411,90915501
2010-07-26,12.10663890838623,12.150709452073931,12.005371272202586,12.109609114757472,80107140
2010-07-27,12.197257995605469,12.317836237655312,12.136350279103514,12.146500933161143,98415508
2010-07-28,11.992250442504883,12.262128743405356,11.95065522540435,12.254453418558725,100214225
2010-07-29,12.008094787597656,12.10440986612734,11.867957552346553,12.031864970521596,107421137
2010-07-30,12.004629135131836,12.066775940472773,11.863252808396716,11.875880688846753,86085465
2010-08-02,12.142292022705078,12.21335134354455,12.056376929557864,12.107133993602805,74626675
2010-08-03,12.127931594848633,12.193049557317185,12.05192066298611,12.14452133126509,72362219
2010-08-04,12.536214828491211,12.553051053483513,12.158136866504059,12.186115394122327,153071607
2010-08-05,12.580286979675293,12.592666473875626,12.467879883003125,12.525569008564812,97178890
2010-08-06,12.38518238067627,12.521854536795791,12.281936186006371,12.513436897913516,133277692
2010-08-09,12.51219654083252,12.515910957522818,12.413407087847345,12.435443305700666,75168699
2010-08-10,12.47159194946289,12.528291315857013,12.344327198769045,12.43791950149549,83270954
2010-08-11,12.17522144317627,12.33021634244885,12.169279134603022,12.323530771284435,89253294
2010-08-12,12.181906700134277,12.24974742256972,11.946691589228724,11.982097053531943,88514535
2010-08-13,12.041768074035645,12.161604000103111,12.033350435451794,12.107380907547268,77678069
2010-08-16,12.022951126098633,12.128922935314774,11.896925446061694,11.97566104032909,52395658
2010-08-17,12.145014762878418,12.248509336278495,12.033844865742717,12.095743280024179,75911472
2010-08-18,11.93777847290039,12.153681104850016,11.922923648278816,12.14303462578305,107858771
2010-08-19,11.586688995361328,11.946691636471074,11.568861121991894,11.909552208699333,157588475
2010-08-20,11.439371109008789,11.676318303376513,11.414611172884443,11.5866897426256,157291365
2010-08-23,11.490126609802246,11.59362118430758,11.333152206755136,11.426495179551132,119895720
2010-08-24,11.176177024841309,11.348997902541326,11.164539845828578,11.332409115709165,110922211
2010-08-25,11.256150245666504,11.335133275881558,11.141761748695023,11.141761748695023,104072633
2010-08-26,11.166025161743164,11.3215149344179,11.152655915747388,11.291803392118396,71346425
2010-08-27,11.360386848449707,11.38910863909098,11.08357651457658,11.205146404307976,92842698
2010-08-30,11.208364486694336,11.383414198530573,11.201678915715213,11.368310041292998,49440624
2010-08-31,11.142257690429688,11.262340111263244,11.092242941223164,11.144484634206435,78163883
2010-09-01,11.397526741027832,11.511668749550578,11.203660334552362,11.265063877385382,129616018
2010-09-02,11.46808910369873,11.49903972975406,11.397029795788319,11.45967146628196,67620512
2010-09-03,11.644378662109375,11.683497593958435,11.573565839592016,11.649825145968348,101996882
2010-09-07,11.498296737670898,11.577280711138494,11.464129411998169,11.500773015547068,68652365
2010-09-08,11.651310920715332,11.698849391295038,11.501021132792768,11.517858306482454,96432101
2010-09-09,11.78996467590332,11.894449002005267,11.651310180165925,11.830817572441644,97588419
2010-09-10,11.788973808288574,11.87934657988109,11.762729242944433,11.86028246239002,79268006
2010-09-13,11.940749168395996,11.992248542191668,11.87290844659922,11.906828333478115,89996068
2010-09-14,11.895193099975586,12.002153711454326,11.886527074878511,11.934312035932326,88992319
2010-09-15,11.900391578674316,11.931341260528258,11.847405677834491,11.88330791553004,96472251
2010-09-16,11.91079044342041,11.945205207386827,11.869936598523442,11.8833077406678,79075287
2010-09-17,12.13585376739502,12.161851842691858,11.913762343723706,11.977393777769889,226509844
2010-09-20,12.584742546081543,12.637480058687737,12.183143752036992,12.194038616041997,176800216
2010-09-21,12.712996482849121,12.874429513907794,12.600341007013872,12.619406071551841,179321632
2010-09-22,12.775884628295898,12.819957062553318,12.668924030932606,12.698139746956329,101864387
2010-09-23,12.713492393493652,12.867249153712482,12.659516739999479,12.741470921015344,93043447
2010-09-24,13.055419921875,13.06879011538188,12.831841996957298,12.91800451818489,134779299
2010-09-27,13.132670402526855,13.292121081604966,13.094045397669252,13.094045397669252,124761892
2010-09-28,13.052450180053711,13.211405994240195,12.836547555226236,13.208682278002406,146735949
2010-09-29,13.065326690673828,13.195314235007006,12.991542699481501,13.069287598254668,87213678
2010-09-30,13.018281936645508,13.168820112338148,12.848184766924852,13.101721699206115,130250387
2010-10-01,13.01407241821289,13.137870201791472,12.949202846052927,13.122519553455131,89333594
2010-10-04,12.933107376098633,13.079188799994549,12.84644998088256,12.99748301215224,77910939
2010-10-05,13.326290130615234,13.370114183888223,13.037098401750555,13.082408980258952,140809819
2010-10-06,13.230222702026367,13.368876259903319,13.121034198396615,13.35179259588998,110906151
2010-10-07,13.122766494750977,13.300787365190347,13.10122515221818,13.276274868379856,96191202
2010-10-08,13.279741287231445,13.310691917907734,13.063591229268942,13.191103428754086,114796679
2010-10-11,13.34139347076416,13.484007934964893,13.300044747056182,13.332480007499173,105445761
2010-10-12,13.404529571533203,13.518422240418344,13.315394941920012,13.373084064942692,150706777
2010-10-13,13.451820373535156,13.55556143872004,13.427802753154502,13.543429383457893,122682126
2010-10-14,13.393138885498047,13.500100433485814,13.298557778331135,13.473606536619313,266358649
2010-10-15,14.891583442687988,14.896287612549523,14.647702288205844,14.837607786320255,595214680
2010-10-18,15.294172286987305,15.343195385056424,14.869300064833782,14.869300064833782,284992232
2010-10-19,15.049549102783203,15.222618381349097,14.9264945751692,15.074803916465198,184203863
2010-10-20,15.053261756896973,15.286001537426026,15.041377140085652,15.057222663808085,141532518
2010-10-21,15.152547836303711,15.251834069162287,15.004238504549738,15.140664166904102,117257870
2010-10-22,15.165919303894043,15.222617728093503,15.104514813786045,15.150815145542945,90582257
2010-10-25,15.264212608337402,15.468230597555982,15.226330866640394,15.241681513858923,126809538
2010-10-26,15.316207885742188,15.381323943651518,15.128778681683217,15.180029669389098,100892759
2010-10-27,15.263470649719238,15.350870365632927,15.160965828331497,15.246138600621352,90012128
2010-10-28,15.315712928771973,15.375630892302132,15.184983085080455,15.352109095631983,87699492
2010-10-29,15.19488525390625,15.32611186101356,15.17730671520142,15.278325008357125,91473585
2010-11-01,15.22707462310791,15.367213758898469,15.133236767610109,15.245148988037196,123946848
2010-11-02,15.241929054260254,15.350870110646516,15.216674243613205,15.317939976338726,80203500
2010-11-03,15.355327606201172,15.396180504379346,15.189934611901345,15.288973405969372,135726838
2010-11-04,15.456594467163086,15.596484256336252,15.402865305472348,15.465754419879604,143367369
2010-11-05,15.476648330688477,15.486800880223573,15.378353752212627,15.429605688006523,70892731
2010-11-08,15.518492698669434,15.585838547690024,15.428368315724022,15.450404535083434,84367048
2010-11-09,15.470211029052734,15.619510104018142,15.363497865159362,15.598465534695412,89823423
2010-11-10,15.422179222106934,15.425150376572503,15.289221481831312,15.402371841682829,100254375
2010-11-11,15.281296730041504,15.347157000194557,15.207513697866442,15.343442583346137,90803081
2010-11-12,14.937140464782715,15.274117137330073,14.885640141856618,15.202066172869651,136228712
2010-11-15,14.74351978302002,14.9547191614287,14.708361758339128,14.931939681395466,139677591
2010-11-16,14.452596664428711,14.803438404615994,14.445912041450795,14.676422983723594,132791878
2010-11-17,14.44838809967041,14.595707669552594,14.394411500115458,14.484289387956112,98066204
